sales_date,category,advertising_vnd,online_ads_vnd,social_media_vnd,price_vnd,discount_percent,stores_count,weather,holiday,sales_vnd,uploaded_by
2022-04-22,Giày,607000,2808000,1268000,518980,0.36,19,Nắng,0,72090511,1
2022-04-23,Áo,3708000,1380000,1008000,164779,0.38,15,Nắng,0,77037438,1
2022-04-23,Quần,4042000,2018000,1245000,475902,0.36,15,Nắng,0,68432379,1
2022-04-23,Váy,1082000,1613000,126000,649541,0.15,15,Nắng,0,30229566,1
2022-04-23,Áo khoác,4516000,2928000,1189000,959163,0.32,15,Nắng,0,70508887,1
2022-04-23,Giày,1065000,2892000,1224000,1108062,0.17,15,Nắng,0,39449450,1
2022-04-24,Áo,3775000,598000,1025000,255575,0.42,11,Lạnh,0,44477508,1
2022-04-24,Quần,1072000,604000,487000,365436,0.03,11,Lạnh,0,15118735,1
2022-04-24,Váy,4157000,2894000,1217000,343250,0.02,11,Lạnh,0,18598020,1
2022-04-24,Áo khoác,3485000,2282000,1190000,863151,0.05,11,Lạnh,0,83501818,1
2022-04-24,Giày,839000,2667000,349000,1109216,0.1,11,Lạnh,0,16677344,1
2022-04-25,Áo,2349000,576000,241000,344794,0.02,11,Nắng,0,20106272,1
2022-04-25,Quần,3583000,419000,366000,404099,0.04,11,Nắng,0,26249497,1
2022-04-25,Váy,4975000,2121000,1675000,689760,0.15,11,Nắng,0,25813779,1
2022-04-25,Áo khoác,1963000,2944000,314000,901069,0.05,11,Nắng,0,27970744,1
2022-04-25,Giày,1347000,1740000,588000,1198599,0.4,11,Nắng,0,44477008,1
2022-04-26,Áo,4136000,1806000,595000,217359,0.03,14,Mưa,0,35923084,1
2022-04-26,Quần,3739000,2589000,579000,453460,0.45,14,Mưa,0,79914599,1
2022-04-26,Váy,805000,952000,742000,540752,0.44,14,Mưa,0,45805056,1
2022-04-26,Áo khoác,3547000,2086000,1613000,1234681,0.1,14,Mưa,0,38502788,1
2022-04-26,Giày,3800000,2663000,100000,586305,0.04,14,Mưa,0,39853998,1
2022-04-27,Áo,2210000,879000,1132000,268920,0.05,14,Mưa,0,29310267,1
2022-04-27,Quần,1032000,947000,940000,380466,0.28,14,Mưa,0,40683163,1
2022-04-27,Váy,3813000,1521000,479000,529457,0.3,14,Mưa,0,52135954,1
2022-04-27,Áo khoác,1871000,2559000,943000,631446,0.16,14,Mưa,0,28036776,1
2022-04-27,Giày,4909000,1966000,1267000,717230,0.15,14,Mưa,0,39789917,1
2022-04-28,Áo,3242000,254000,1985000,230308,0.27,22,Nắng,0,91654726,1
2022-04-28,Quần,4756000,893000,1963000,491235,0.15,22,Nắng,0,70589813,1
2022-04-28,Váy,2621000,733000,401000,611377,0.47,22,Nắng,0,86050141,1
2022-04-28,Áo khoác,3635000,2018000,749000,831691,0.19,22,Nắng,0,69017926,1
2022-04-28,Giày,4922000,304000,1540000,1062557,0.11,22,Nắng,0,60151804,1
2022-04-29,Áo,4674000,2541000,1993000,174502,0.07,16,Mưa,0,41848298,1
2022-04-29,Quần,3053000,2798000,908000,285757,0.32,16,Mưa,0,79898425,1
2022-04-29,Váy,1672000,1110000,1302000,503255,0.16,16,Mưa,0,29327126,1
2022-04-29,Áo khoác,1744000,2622000,1401000,1072561,0.09,16,Mưa,0,37761322,1
2022-04-29,Giày,3676000,649000,1267000,882933,0.14,16,Mưa,0,37015463,1
2022-04-30,Áo,589000,1668000,438000,260218,0.15,21,Nắng,0,37750139,1
2022-04-30,Quần,2365000,1615000,1582000,369815,0.31,21,Nắng,0,87345783,1
2022-04-30,Váy,363000,1011000,1825000,602214,0.09,21,Nắng,0,24235354,1
2022-04-30,Áo khoác,4245000,589000,1454000,782336,0.37,21,Nắng,0,107155765,1
2022-04-30,Giày,629000,1435000,1393000,481549,0.15,21,Nắng,0,41166482,1
2022-05-01,Áo,2263000,2914000,1098000,317973,0.24,11,Mưa,0,47072062,1
2022-05-01,Quần,3388000,1908000,1310000,472343,0.33,11,Mưa,0,50962659,1
2022-05-01,Váy,2790000,1944000,765000,252021,0.27,11,Mưa,0,43385954,1
2022-05-01,Áo khoác,440000,1345000,1295000,479092,0.33,11,Mưa,0,26892690,1
2022-05-01,Giày,4839000,2388000,503000,668987,0.16,11,Mưa,0,31935526,1
2022-05-02,Áo,2773000,1675000,1591000,282903,0.48,20,Nóng,0,134336805,1
2022-05-02,Quần,4203000,2055000,346000,540655,0.23,20,Nóng,0,84159662,1
2022-05-02,Váy,749000,1949000,1646000,272782,0.16,20,Nóng,0,63049748,1
2022-05-02,Áo khoác,2125000,1783000,658000,1333435,0.15,20,Nóng,0,8986913,1
2022-05-02,Giày,4746000,1519000,877000,1142000,0.02,20,Nóng,0,48377493,1
2022-05-03,Áo,4994000,1042000,1952000,284304,0.34,23,Nóng,0,154776173,1
2022-05-03,Quần,1169000,1804000,210000,374277,0.13,23,Nóng,0,43976877,1
2022-05-03,Váy,3864000,2844000,1087000,329999,0.48,23,Nóng,0,190588638,1
2022-05-03,Áo khoác,3959000,1505000,912000,657580,0.11,23,Nóng,0,12399722,1
2022-05-03,Giày,3902000,1151000,1426000,1069032,0.26,23,Nóng,0,86655148,1
2022-05-04,Áo,692000,751000,1029000,250128,0.37,22,Mưa,1,157269685,1
2022-05-04,Quần,1141000,2204000,985000,522827,0.44,22,Mưa,1,215382386,1
2022-05-04,Váy,2748000,1319000,1008000,223664,0.08,22,Mưa,1,127288908,1
2022-05-04,Áo khoác,3091000,2221000,1596000,614244,0.49,22,Mưa,1,351562083,1
2022-05-04,Giày,3253000,2620000,890000,776857,0.45,22,Mưa,1,267469578,1
2022-05-05,Áo,1658000,2895000,391000,214340,0.48,16,Mưa,0,68399265,1
2022-05-05,Quần,1290000,1296000,1375000,337236,0.43,16,Mưa,0,67200214,1
2022-05-05,Váy,1338000,2036000,1711000,211017,0.44,16,Mưa,0,78654505,1
2022-05-05,Áo khoác,327000,2008000,274000,1453634,0.3,16,Mưa,0,41002305,1
2022-05-05,Giày,687000,1904000,208000,854636,0.42,16,Mưa,0,54925457,1
2022-05-06,Áo,1132000,2580000,1061000,297520,0.27,14,Nắng,0,48453189,1
2022-05-06,Quần,549000,2640000,1463000,521635,0.27,14,Nắng,0,40096468,1
2022-05-06,Váy,2327000,1324000,947000,409720,0.28,14,Nắng,0,53652449,1
2022-05-06,Áo khoác,1828000,1582000,1137000,571070,0.5,14,Nắng,0,68793452,1
2022-05-06,Giày,4493000,1970000,792000,1051917,0.05,14,Nắng,0,36779378,1
2022-05-07,Áo,2138000,1841000,1445000,208759,0.4,23,Nắng,0,97871050,1
2022-05-07,Quần,1660000,2642000,1907000,512512,0.14,23,Nắng,0,61752175,1
2022-05-07,Váy,3409000,234000,1063000,667176,0.18,23,Nắng,0,59834832,1
2022-05-07,Áo khoác,1623000,2404000,142000,485010,0.04,23,Nắng,0,44475971,1
2022-05-07,Giày,2526000,1103000,560000,860139,0.18,23,Nắng,0,38020950,1
2022-05-08,Áo,3980000,595000,1225000,272761,0.5,15,Nóng,0,104303683,1
2022-05-08,Quần,1191000,406000,1748000,504640,0.2,15,Nóng,0,26259525,1
2022-05-08,Váy,1605000,1980000,804000,589296,0.33,15,Nóng,0,87607749,1
2022-05-08,Áo khoác,4848000,1828000,1132000,1041293,0.06,15,Nóng,0,9067376,1
2022-05-08,Giày,4492000,2868000,248000,337493,0.46,15,Nóng,0,99018781,1
2022-05-09,Áo,561000,1529000,437000,317462,0.41,17,Nóng,0,65914264,1
2022-05-09,Quần,2640000,1849000,1102000,260292,0.19,17,Nóng,0,49440455,1
2022-05-09,Váy,2093000,1759000,323000,554521,0.17,17,Nóng,0,60466624,1
2022-05-09,Áo khoác,2596000,1004000,1233000,1133725,0.22,17,Nóng,0,12258045,1
2022-05-09,Giày,2592000,2709000,453000,823238,0.2,17,Nóng,0,30759747,1
2022-05-10,Áo,2470000,451000,1207000,298279,0.13,19,Nắng,0,38378759,1
2022-05-10,Quần,624000,1490000,654000,351735,0.5,19,Nắng,0,65199598,1
2022-05-10,Váy,1285000,408000,165000,222912,0.41,19,Nắng,0,51189874,1
2022-05-10,Áo khoác,4152000,1154000,1511000,1470021,0.13,19,Nắng,0,47682354,1
2022-05-10,Giày,2039000,2786000,720000,380771,0.49,19,Nắng,0,99595091,1
2022-05-11,Áo,2160000,2227000,1737000,337644,0.01,22,Nóng,0,75294143,1
2022-05-11,Quần,3437000,1034000,1258000,357293,0.22,22,Nóng,0,73743249,1
2022-05-11,Váy,4198000,2750000,1209000,299083,0.28,22,Nóng,0,142771601,1
2022-05-11,Áo khoác,1135000,1155000,183000,1476850,0.02,22,Nóng,0,7147917,1
2022-05-11,Giày,4454000,713000,326000,921747,0.08,22,Nóng,0,53078225,1
2022-05-12,Áo,3078000,779000,1383000,286606,0.13,23,Nắng,0,58431926,1
2022-05-12,Quần,1696000,2137000,991000,473077,0.36,23,Nắng,0,79804913,1
2022-05-12,Váy,1976000,1371000,1112000,432682,0.47,23,Nắng,0,131681907,1
2022-05-12,Áo khoác,4631000,2197000,119000,878886,0.31,23,Nắng,0,77048687,1
2022-05-12,Giày,4613000,1865000,1158000,529171,0.28,23,Nắng,0,115297972,1
2022-05-13,Áo,2137000,2330000,1988000,261695,0.27,21,Nóng,0,103740295,1
2022-05-13,Quần,4021000,2403000,854000,417558,0.18,21,Nóng,0,85826447,1
2022-05-13,Váy,3972000,2700000,1566000,658773,0.41,21,Nóng,0,188329440,1
2022-05-13,Áo khoác,3322000,1842000,1040000,746412,0.27,21,Nóng,0,19123959,1
2022-05-13,Giày,4984000,1411000,369000,407338,0.12,21,Nóng,0,61606642,1
2022-05-14,Áo,1971000,816000,1858000,176336,0.07,13,Mưa,0,21338906,1
2022-05-14,Quần,1216000,2871000,505000,515785,0.49,13,Mưa,0,59048153,1
2022-05-14,Váy,1217000,1697000,1631000,287132,0.01,13,Mưa,0,27357293,1
2022-05-14,Áo khoác,1433000,706000,403000,594378,0.47,13,Mưa,0,46520395,1
2022-05-14,Giày,2136000,1494000,1793000,477254,0.11,13,Mưa,0,36207713,1
2022-05-15,Áo,2438000,821000,1408000,224123,0.33,22,Mưa,0,85285971,1
2022-05-15,Quần,4307000,2151000,1671000,477967,0.15,22,Mưa,0,76594640,1
2022-05-15,Váy,2205000,1659000,1108000,221498,0.43,22,Mưa,0,92331284,1
2022-05-15,Áo khoác,4289000,492000,909000,477197,0.27,22,Mưa,0,67812808,1
2022-05-15,Giày,3785000,854000,1152000,976079,0.07,22,Mưa,0,49516186,1
2022-05-16,Áo,2420000,2914000,490000,258775,0.13,16,Nắng,0,39235037,1
2022-05-16,Quần,3032000,2307000,1539000,537176,0.16,16,Nắng,0,43370782,1
2022-05-16,Váy,3069000,1821000,1890000,521768,0.44,16,Nắng,0,74791175,1
2022-05-16,Áo khoác,1621000,2574000,1008000,1314609,0.38,16,Nắng,0,62070151,1
2022-05-16,Giày,4016000,984000,241000,1128396,0.41,16,Nắng,0,67421139,1
2022-05-17,Áo,3654000,966000,745000,311100,0.03,15,Nắng,0,31175094,1
2022-05-17,Quần,1828000,718000,1779000,361030,0.29,15,Nắng,0,63424600,1
2022-05-17,Váy,1059000,2885000,908000,516790,0.5,15,Nắng,0,59811157,1
2022-05-17,Áo khoác,3712000,2330000,1047000,495712,0.39,15,Nắng,0,81279196,1
2022-05-17,Giày,1657000,227000,1464000,699489,0.06,15,Nắng,0,24759511,1
2022-05-18,Áo,2490000,465000,344000,221820,0.34,25,Nóng,0,109819551,1
2022-05-18,Quần,3781000,1506000,865000,375342,0.37,25,Nóng,0,114346760,1
2022-05-18,Váy,1248000,2644000,975000,291228,0.26,25,Nóng,0,140663786,1
2022-05-18,Áo khoác,2379000,1179000,1011000,786497,0.04,25,Nóng,0,10468913,1
2022-05-18,Giày,2066000,1923000,1128000,787707,0.02,25,Nóng,0,56977313,1
2022-05-19,Áo,327000,1010000,1019000,242091,0.47,19,Mưa,0,43858950,1
2022-05-19,Quần,2770000,780000,1038000,431902,0.13,19,Mưa,0,38398370,1
2022-05-19,Váy,2838000,2061000,548000,568862,0.19,19,Mưa,0,43857956,1
2022-05-19,Áo khoác,459000,810000,365000,860343,0.4,19,Mưa,0,53547381,1
2022-05-19,Giày,3192000,392000,1614000,546222,0.34,19,Mưa,0,81066776,1
2022-05-20,Áo,4413000,2474000,1362000,161539,0.48,11,Nắng,0,69891015,1
2022-05-20,Quần,4022000,650000,349000,427833,0.05,11,Nắng,0,26918682,1
2022-05-20,Váy,4031000,1405000,1054000,508363,0.35,11,Nắng,0,46201824,1
2022-05-20,Áo khoác,2771000,1131000,1414000,1382196,0.04,11,Nắng,0,29450547,1
2022-05-20,Giày,1870000,1550000,642000,575478,0.0,11,Nắng,0,22054369,1
2022-05-21,Áo,1136000,1828000,731000,309687,0.06,24,Nóng,0,59802250,1
2022-05-21,Quần,4238000,2902000,1202000,520047,0.31,24,Nóng,0,133752055,1
2022-05-21,Váy,2586000,402000,1006000,621743,0.34,24,Nóng,0,137584117,1
2022-05-21,Áo khoác,3705000,601000,620000,1383133,0.22,24,Nóng,0,13467726,1
2022-05-21,Giày,2970000,2227000,1573000,814906,0.02,24,Nóng,0,67845443,1
2022-05-22,Áo,4412000,1867000,1679000,208008,0.32,17,Mưa,0,83115612,1
2022-05-22,Quần,4655000,2719000,983000,391932,0.04,17,Mưa,0,51784593,1
2022-05-22,Váy,1927000,1869000,833000,610654,0.07,17,Mưa,0,36838611,1
2022-05-22,Áo khoác,2166000,1089000,243000,517300,0.26,17,Mưa,0,45655041,1
2022-05-22,Giày,504000,378000,1243000,691407,0.17,17,Mưa,0,21982571,1
2022-05-23,Áo,3879000,1921000,1043000,170842,0.23,19,Mưa,0,72358419,1
2022-05-23,Quần,3474000,2179000,664000,441285,0.32,19,Mưa,0,88356643,1
2022-05-23,Váy,1091000,2710000,1700000,504516,0.08,19,Mưa,0,45768506,1
2022-05-23,Áo khoác,4392000,2856000,1299000,1436410,0.45,19,Mưa,0,118871284,1
2022-05-23,Giày,4047000,1769000,169000,338744,0.28,19,Mưa,0,81759792,1
2022-05-24,Áo,1405000,1125000,1937000,266082,0.01,25,Mưa,0,49597830,1
2022-05-24,Quần,1390000,1626000,732000,335990,0.31,25,Mưa,0,99728039,1
2022-05-24,Váy,1907000,2244000,988000,583814,0.23,25,Mưa,0,90400154,1
2022-05-24,Áo khoác,2139000,1616000,1326000,819061,0.35,25,Mưa,0,92996717,1
2022-05-24,Giày,3697000,2547000,900000,534975,0.39,25,Mưa,0,112754420,1
2022-05-25,Áo,366000,550000,279000,153650,0.47,18,Nắng,0,42597079,1
2022-05-25,Quần,1578000,386000,692000,295117,0.5,18,Nắng,0,61946076,1
2022-05-25,Váy,4458000,2870000,666000,553388,0.27,18,Nắng,0,74030299,1
2022-05-25,Áo khoác,1113000,1632000,790000,1239622,0.28,18,Nắng,0,54666423,1
2022-05-25,Giày,702000,2318000,1733000,348113,0.01,18,Nắng,0,33709454,1
2022-05-26,Áo,2302000,2167000,1233000,289861,0.43,14,Nắng,0,64927155,1
2022-05-26,Quần,4466000,508000,1547000,282125,0.01,14,Nắng,0,38242192,1
2022-05-26,Váy,3225000,2424000,764000,429767,0.32,14,Nắng,0,67405463,1
2022-05-26,Áo khoác,3293000,626000,1626000,842144,0.05,14,Nắng,0,36140639,1
2022-05-26,Giày,1386000,2987000,505000,990778,0.14,14,Nắng,0,39103858,1
2022-05-27,Áo,4640000,730000,1085000,261904,0.07,19,Nắng,0,49695306,1
2022-05-27,Quần,2866000,2665000,736000,428157,0.07,19,Nắng,0,51259976,1
2022-05-27,Váy,4788000,447000,1214000,218768,0.04,19,Nắng,0,48066258,1
2022-05-27,Áo khoác,1071000,2456000,1417000,793243,0.16,19,Nắng,0,50932607,1
2022-05-27,Giày,3972000,415000,1516000,553807,0.21,19,Nắng,0,72128764,1
2022-05-28,Áo,3548000,912000,1160000,308957,0.23,13,Mưa,0,44184558,1
2022-05-28,Quần,1969000,637000,616000,337421,0.22,13,Mưa,0,31239691,1
2022-05-28,Váy,1856000,1992000,949000,392154,0.26,13,Mưa,0,41012959,1
2022-05-28,Áo khoác,3258000,1841000,1785000,1194854,0.43,13,Mưa,0,69510591,1
2022-05-28,Giày,1451000,2558000,1007000,498139,0.32,13,Mưa,0,44071793,1
2022-05-29,Áo,1517000,582000,415000,221017,0.01,15,Mưa,0,24415461,1
2022-05-29,Quần,2531000,1180000,1295000,536076,0.09,15,Mưa,0,28088340,1
2022-05-29,Váy,4642000,1494000,1529000,221360,0.17,15,Mưa,0,56205075,1
2022-05-29,Áo khoác,4244000,320000,1385000,952394,0.47,15,Mưa,0,62898201,1
2022-05-29,Giày,2342000,606000,1607000,914653,0.04,15,Mưa,0,29355076,1
2022-05-30,Áo,1005000,444000,126000,235468,0.36,25,Nóng,0,71406622,1
2022-05-30,Quần,2969000,265000,1618000,507137,0.02,25,Nóng,0,58515905,1
2022-05-30,Váy,2413000,427000,154000,501075,0.18,25,Nóng,0,71903693,1
2022-05-30,Áo khoác,3277000,1081000,1955000,1274464,0.39,25,Nóng,0,21265146,1
2022-05-30,Giày,4649000,2384000,348000,1071279,0.17,25,Nóng,0,76571787,1
2022-05-31,Áo,4678000,2441000,372000,168807,0.22,17,Nóng,0,91515220,1
2022-05-31,Quần,722000,905000,1382000,389143,0.45,17,Nóng,0,59742328,1
2022-05-31,Váy,2321000,857000,1901000,253413,0.03,17,Nóng,0,49916637,1
2022-05-31,Áo khoác,4093000,2904000,290000,1131509,0.26,17,Nóng,0,15960555,1
2022-05-31,Giày,4431000,1712000,674000,839828,0.18,17,Nóng,0,51900197,1
2022-06-01,Áo,830000,1129000,956000,220248,0.48,20,Nóng,0,106522182,1
2022-06-01,Quần,390000,1927000,1569000,502515,0.4,20,Nóng,0,67206377,1
2022-06-01,Váy,3672000,2803000,1976000,422809,0.06,20,Nóng,0,89941076,1
2022-06-01,Áo khoác,2242000,1380000,1625000,1223931,0.46,20,Nóng,0,18756824,1
2022-06-01,Giày,4105000,1157000,715000,909723,0.11,20,Nóng,0,59317416,1
2022-06-02,Áo,1540000,1239000,1516000,169787,0.04,24,Mưa,0,52906241,1
2022-06-02,Quần,2058000,1301000,1531000,533126,0.27,24,Mưa,0,79719574,1
2022-06-02,Váy,397000,2299000,1923000,450768,0.37,24,Mưa,0,107610287,1
2022-06-02,Áo khoác,1779000,713000,1894000,996894,0.36,24,Mưa,0,83296812,1
2022-06-02,Giày,4926000,943000,1117000,1082920,0.27,24,Mưa,0,96478615,1
2022-06-03,Áo,2132000,1605000,772000,291222,0.25,12,Mưa,0,44756743,1
2022-06-03,Quần,2885000,2032000,782000,498495,0.48,12,Mưa,0,61186662,1
2022-06-03,Váy,3947000,2939000,208000,433867,0.41,12,Mưa,0,55554294,1
2022-06-03,Áo khoác,379000,742000,751000,562223,0.35,12,Mưa,0,31772769,1
2022-06-03,Giày,2523000,2657000,1728000,871224,0.1,12,Mưa,0,40508425,1
2022-06-04,Áo,2869000,2402000,1080000,243286,0.41,19,Nóng,0,111404495,1
2022-06-04,Quần,2072000,2880000,1226000,287381,0.37,19,Nóng,0,98952601,1
2022-06-04,Váy,4818000,2298000,325000,583609,0.5,19,Nóng,0,160982586,1
2022-06-04,Áo khoác,1423000,1911000,452000,1457851,0.07,19,Nóng,0,6087224,1
2022-06-04,Giày,4111000,2127000,1283000,1114506,0.36,19,Nóng,0,103923461,1
2022-06-05,Áo,3774000,2771000,1527000,301667,0.49,20,Nắng,0,101234168,1
2022-06-05,Quần,2923000,554000,1830000,294194,0.23,20,Nắng,0,62881123,1
2022-06-05,Váy,1703000,1428000,1447000,380449,0.37,20,Nắng,0,77323107,1
2022-06-05,Áo khoác,2878000,1954000,244000,738997,0.49,20,Nắng,0,97142126,1
2022-06-05,Giày,631000,2503000,1877000,635863,0.27,20,Nắng,0,73789974,1
2022-06-06,Áo,3908000,447000,1588000,301733,0.35,20,Nóng,0,103661009,1
2022-06-06,Quần,1039000,732000,1014000,431565,0.01,20,Nóng,0,36701666,1
2022-06-06,Váy,4906000,2288000,1255000,318724,0.26,20,Nóng,0,140376089,1
2022-06-06,Áo khoác,341000,989000,1216000,617567,0.13,20,Nóng,0,5640710,1
2022-06-06,Giày,4178000,1500000,372000,313703,0.07,20,Nóng,0,54025090,1
2022-06-07,Áo,2249000,2147000,1827000,334152,0.35,10,Mưa,0,53410307,1
2022-06-07,Quần,3760000,2442000,633000,308453,0.02,10,Mưa,0,25017265,1
2022-06-07,Váy,2428000,1294000,1317000,288478,0.45,10,Mưa,0,41710419,1
2022-06-07,Áo khoác,4797000,1558000,1293000,1269593,0.26,10,Mưa,0,41986549,1
2022-06-07,Giày,2454000,507000,559000,487063,0.32,10,Mưa,0,26827546,1
2022-06-08,Áo,1537000,1650000,1040000,264296,0.13,25,Mưa,0,58235212,1
2022-06-08,Quần,2066000,2323000,1134000,488411,0.09,25,Mưa,0,52816395,1
2022-06-08,Váy,2141000,986000,280000,602932,0.12,25,Mưa,0,53845079,1
2022-06-08,Áo khoác,805000,1748000,1355000,1474603,0.12,25,Mưa,0,49947859,1
2022-06-08,Giày,2141000,2098000,128000,1119781,0.43,25,Mưa,0,111022061,1
2022-06-09,Áo,1694000,1864000,631000,197098,0.39,13,Mưa,0,50116021,1
2022-06-09,Quần,556000,2477000,1128000,301990,0.43,13,Mưa,0,51745322,1
2022-06-09,Váy,2020000,2332000,1669000,531065,0.37,13,Mưa,0,53468023,1
2022-06-09,Áo khoác,1371000,1385000,239000,1141898,0.32,13,Mưa,0,40613278,1
2022-06-09,Giày,1922000,2644000,1151000,924860,0.26,13,Mưa,0,46478703,1
2022-06-10,Áo,2366000,1594000,197000,157213,0.13,24,Nắng,0,57014574,1
2022-06-10,Quần,1369000,414000,361000,374693,0.35,24,Nắng,0,63279051,1
2022-06-10,Váy,750000,576000,1881000,375295,0.07,24,Nắng,0,44722761,1
2022-06-10,Áo khoác,1197000,2659000,118000,1235786,0.26,24,Nắng,0,70911849,1
2022-06-10,Giày,4028000,1406000,111000,630515,0.1,24,Nắng,0,54449848,1
2022-06-11,Áo,381000,609000,636000,218274,0.25,13,Nắng,0,25394020,1
2022-06-11,Quần,1036000,415000,1648000,516278,0.15,13,Nắng,0,29122895,1
2022-06-11,Váy,4474000,951000,1588000,553572,0.03,13,Nắng,0,37649173,1
2022-06-11,Áo khoác,4244000,548000,1711000,1013889,0.25,13,Nắng,0,46316853,1
2022-06-11,Giày,2507000,853000,358000,1160321,0.09,13,Nắng,0,26620843,1
2022-06-12,Áo,4248000,1974000,123000,165690,0.08,10,Nóng,0,31443711,1
2022-06-12,Quần,2302000,202000,1131000,514053,0.19,10,Nóng,0,18891412,1
2022-06-12,Váy,1991000,1317000,327000,553383,0.18,10,Nóng,0,33221104,1
2022-06-12,Áo khoác,1479000,1282000,475000,986350,0.43,10,Nóng,0,7161046,1
2022-06-12,Giày,3235000,2987000,1246000,637530,0.28,10,Nóng,0,40924961,1
2022-06-13,Áo,2815000,606000,1213000,315803,0.43,18,Nóng,0,93200897,1
2022-06-13,Quần,761000,2265000,1936000,386225,0.07,18,Nóng,0,38830893,1
2022-06-13,Váy,3201000,1717000,1579000,341553,0.18,18,Nóng,0,74915334,1
2022-06-13,Áo khoác,416000,950000,323000,1168960,0.28,18,Nóng,0,7512242,1
2022-06-13,Giày,1954000,2095000,835000,909269,0.08,18,Nóng,0,39151777,1
2022-06-14,Áo,4861000,2833000,356000,254470,0.06,12,Mưa,0,36659954,1
2022-06-14,Quần,2098000,1087000,614000,409277,0.33,12,Mưa,0,39188281,1
2022-06-14,Váy,959000,2579000,932000,288887,0.33,12,Mưa,0,46047245,1
2022-06-14,Áo khoác,3537000,1212000,1906000,1285544,0.12,12,Mưa,0,32469506,1
2022-06-14,Giày,2422000,368000,1941000,442012,0.11,12,Mưa,0,20727921,1
2022-06-15,Áo,4119000,1895000,1271000,209010,0.37,14,Mưa,0,69674549,1
2022-06-15,Quần,3643000,1048000,1510000,457866,0.06,14,Mưa,0,37524795,1
2022-06-15,Váy,2850000,1904000,800000,486629,0.46,14,Mưa,0,66143241,1
2022-06-15,Áo khoác,1886000,1140000,1010000,1063587,0.47,14,Mưa,0,58697819,1
2022-06-15,Giày,4982000,405000,798000,817537,0.44,14,Mưa,0,71510286,1
2022-06-16,Áo,3047000,2092000,537000,255584,0.11,25,Mưa,0,74911865,1
2022-06-16,Quần,934000,720000,1823000,532751,0.01,25,Mưa,0,47397814,1
2022-06-16,Váy,3182000,1217000,1759000,440491,0.47,25,Mưa,0,131944024,1
2022-06-16,Áo khoác,3111000,2551000,136000,707808,0.17,25,Mưa,0,71165399,1
2022-06-16,Giày,4753000,2362000,1784000,1160986,0.16,25,Mưa,0,85819103,1
2022-06-17,Áo,4315000,2911000,205000,329593,0.13,15,Mưa,0,37752120,1
2022-06-17,Quần,3039000,2334000,714000,493554,0.12,15,Mưa,0,46004820,1
2022-06-17,Váy,2184000,942000,331000,477331,0.37,15,Mưa,0,59542894,1
2022-06-17,Áo khoác,1818000,2675000,966000,1208271,0.45,15,Mưa,0,60049620,1
2022-06-17,Giày,921000,1921000,1269000,1090417,0.39,15,Mưa,0,54112491,1
2022-06-18,Áo,4877000,649000,1140000,324124,0.34,17,Nắng,0,88333179,1
2022-06-18,Quần,1837000,985000,1282000,400635,0.14,17,Nắng,0,38796421,1
